ID,Is_Lead
NAPHYWAG,0.0204
NFWCTEKD,0.0148
WNHA8R3O,0.1297
XYNITPT9,0.0396
MKQHWWMA,0.9389
ENRFETPE,0.0317
NM34MKZB,0.1093
5UXUJZ3G,0.0215
6TQDEBDO,0.0238
ESQ2YMZS,0.0342
MAKKVZGT,0.0899
6MMGWOEX,0.2252
YOHGQFKB,0.0205
SBZWQR7C,0.0417
7HCHQB2P,0.1114
MXWTBUD8,0.0237
MEBI2GF3,0.0724
UQGOKXJC,0.0162
O2YU5WH5,0.0407
8ZBAAIZS,0.0278
IBCYBZM4,0.6546
TWNOOUO3,0.0345
RMRXKT4X,0.7344
LFQP9486,0.0374
GTWTHGAG,0.0923
MFARECPI,0.0198
SWC6EVZD,0.241
6HYOGHHY,0.0212
IEWXEKJN,0.033
DCVXTFEB,0.0336
TXXHQ35E,0.0212
VSSLZVMB,0.0441
NUXO2KIQ,0.0257
ACELH4XH,0.1239
HXQCH9XD,0.9509
BXV4OWCG,0.0357
9KTO8KF7,0.0341
9D25ZUSD,0.0209
MLLSEWD7,0.0211
UDFKYYJ2,0.7415
C4JATD9W,0.0198
MAVXRSDQ,0.046
5EESDKEP,0.1007
SKOTWYZX,0.0199
AUADTCKB,0.0195
4BTXJANS,0.0204
G3BUXMJK,0.2
ZW83PSXP,0.0148
9RJOEGIG,0.1208
B7VNVUJU,0.0362
ADMCIJZY,0.0438
XM9GPPZY,0.0143
KSNIGAUB,0.0416
SMAAQDTJ,0.2507
MUVQZREU,0.6892
2I4XT2WI,0.1421
YUPDOZCV,0.218
CNKGBYKD,0.0202
TWKQUTEQ,0.1378
RYTKP65B,0.0313
VBTY77ET,0.0322
JXC7THEB,0.0219
I74AOK6Q,0.027
9GJ4QHBT,0.0338
XSVAUPPT,0.7036
EVDRZCCY,0.7113
4QU49J42,0.0379
P77FCHTU,0.2545
EMJJHNBT,0.1244
BDDVAVU3,0.0224
N7WMUJQY,0.125
PZA9IVXT,0.2204
QVSRQWDS,0.02
8RUANPYR,0.1225
BTJK5QZT,0.2218
4QGEKENR,0.7084
EAC6WH4L,0.6823
N8GDTKPM,0.1096
PIUHTSUR,0.6956
M4AREMTH,0.0146
K9WHNZE7,0.0177
HB7B68VI,0.0395
F8JBKMTR,0.0215
CPVCY2LG,0.6364
KYFDXNUV,0.022
FL45OS9G,0.1836
EWX5OBVR,0.1902
FJSVUNDX,0.0279
8WEGEXA3,0.0363
QGAWUEPO,0.0139
JOTIJXCM,0.1212
CFXFXNGY,0.0143
MGKWYNBP,0.0217
FNERVRHU,0.0224
AQYLRYJG,0.0148
CKAVVVKS,0.0365
2BGC4NVH,0.021
UA59IRWP,0.0388
GGVDDP5Y,0.6607
DSTLZABY,0.0335
DTKCCXZJ,0.5877
GYBWWGTS,0.0203
KCDQOKXY,0.0385
KLML3GS9,0.1019
ZS3DEPCJ,0.022
FXNGCJTH,0.1712
N88TBTQZ,0.0377
DXHNF6GJ,0.0212
MRG5KYMB,0.0156
WXT3JOJ3,0.1216
CMPMXGCH,0.7429
GWXAJYTX,0.0204
ECKC2QVF,0.0207
AQGNZZY5,0.0366
HBW7AY4Q,0.6973
RML6QXFY,0.0319
42M9YWM9,0.6856
OKPUOSIB,0.6204
ERDQKS3D,0.033
WRLM48IP,0.0647
DDSO72HX,0.0207
4FT8YJQC,0.6401
69DSAFMN,0.1293
AVYUTANS,0.2007
TJSEHL8X,0.2463
JVBUSX76,0.2821
RNPSCMTK,0.0219
ONMIXN3S,0.1244
D4N7CWQD,0.7884
SCNQ4TUN,0.0205
OXUPYYXR,0.0198
CSEPVSA8,0.0215
4PR7WTD9,0.0199
KPGE5KXG,0.0227
3TRMVJUX,0.0401
HNZLCWHC,0.2112
6GN99VZF,0.1014
QVUD33BK,0.0204
HCTWG8KJ,0.1272
SUSPSEWN,0.0215
M9WWEFD9,0.0354
2XNZEUYM,0.0147
AIGERW3Y,0.7697
NNMSNBMW,0.7159
OCJDQ847,0.0265
XFT3VXMM,0.0295
WBRZOIAG,0.0219
FU8HSWE4,0.0219
U5GXZV9R,0.0425
PBWZVWBT,0.0423
B5F74AYJ,0.0366
N7XWZPKP,0.1266
MOVCGG8H,0.12
KXK57XV8,0.0266
B3BUWETD,0.1763
4R5N78KU,0.7266
NKIB3IHW,0.0383
NQBTSG5J,0.0327
J8UFWJJR,0.0322
95YQJHQ6,0.0393
5ZBJQSSR,0.0215
IDAKOY76,0.0371
JVP47PEK,0.021
FGWASGCW,0.0463
WCGESU2M,0.1473
MN2HE7TM,0.0151
DHGDRM87,0.0337
XTA3H2HK,0.0143
AZWKKQYU,0.0392
FAEFWUF2,0.0328
ARFQVTGS,0.1235
RAWSG2GJ,0.1468
BSMTKTM5,0.668
MDABKAPO,0.0198
KZNRYFDH,0.1159
KUMHUK9L,0.0213
52SPCFSZ,0.0403
9MUZKTEN,0.0285
V7MF7NMJ,0.0194
J4HHRRME,0.0245
UTWUUVS4,0.1028
WQ4SG94U,0.0336
INNDCAPJ,0.0213
7IG4ZJBZ,0.1373
NYJYYPZN,0.1369
SBBZQZK7,0.1442
J9HYCEM8,0.0337
G9LDGQOW,0.0309
ADCDAPTP,0.335
G5UTRASY,0.1317
DZYFFGWA,0.1042
PLVAYL3X,0.0233
ZWPYEXLC,0.0342
GBTMPLWC,0.6774
4OFIYKCT,0.0282
CCVGQJFN,0.1172
NBBOEKD4,0.0143
FZBDCC3O,0.4569
MYXMHBIR,0.1371
IIRQ8NEU,0.0207
FBH8NEGA,0.3975
XXWIXQBZ,0.0371
JPKCCH8E,0.0213
DXGKGWZS,0.6393
EGLRKHVI,0.0388
WG8UMJV9,0.1591
ZW9TEK99,0.0336
HNCHYEDP,0.7094
BTDI3DS9,0.0436
JNIR2AMW,0.0202
PCH5OW4T,0.0318
CMLS7YCL,0.1327
QYJMB5DO,0.0365
A92OPOO6,0.1645
I5XVW7VP,0.0276
GUNAX9AX,0.6691
EVYQJMTG,0.0196
NESYXRHP,0.0508
3PTMSK5M,0.1308
8FUU2A5R,0.2372
CPPQRPHR,0.0345
358GS536,0.0206
K2MHTAKG,0.0158
QCTHPPKQ,0.0148
QXWIXCXG,0.0149
XW35FRUH,0.0428
KFGKRAFM,0.0321
9SXONWNI,0.7328
GUTXZ8DE,0.0212
BREANTAT,0.0471
CYKQQXWG,0.2338
ZQDHH8BS,0.0313
GKX6HYWN,0.0224
ME6X4M8R,0.7481
KVJN6B7Z,0.0139
GWNFUBWQ,0.0216
MIYHYXOE,0.0208
VDDXKPXB,0.0221
PN9UF2QF,0.0213
DYI3UZAB,0.0201
2KVQWTUB,0.028
E8EMG6RM,0.036
ATHEX85G,0.0145
6BXSAPUT,0.2021
ERBCTWPQ,0.0238
W7NFXSZD,0.0144
GN6XANGE,0.0324
FOSMJEEQ,0.2558
IPJUSIJQ,0.0338
YEZAASVB,0.0429
7NYWG7CI,0.022
N7V4MFQ6,0.7286
8NOM4ERK,0.6553
UPCSGRHS,0.1228
JP42GGPR,0.2264
ZZ3KUPGI,0.2384
5LBAWFGP,0.0201
USLW2WDD,0.0145
AXZ5FSUZ,0.136
FJIBYAZR,0.0289
JLKZR2QM,0.0941
HJBFLSBH,0.0325
GUBUUH5P,0.1273
BFCVJDSV,0.6724
VABSD4DQ,0.1286
QIAT4TDZ,0.0157
HEG2I4XC,0.1025
HJUTFMEI,0.9563
EH5WCDTF,0.7101
8CH9J78A,0.1256
A6SYB9ZJ,0.0208
OEYUUUGM,0.23
L278WQUG,0.0359
AEDWHRTC,0.035
KUYNSUX9,0.0167
WZA9YEWN,0.1298
9QWSPGZN,0.0154
J5SRKFCL,0.117
84SSAOUN,0.0368
VO6W29PK,0.1354
CZNU9UMN,0.0143
BWDR89RH,0.2465
3Z95NW9P,0.1362
CYFLC8C6,0.0828
8KY97O5S,0.0237
EQYILQQL,0.2205
G2SOYDGX,0.1254
AVNEKJSM,0.1173
FRIGC6WP,0.2253
WWQVQMPS,0.0203
3GLL48HF,0.1399
QHA5XF6F,0.2209
7GHCF3MY,0.0342
WGQYJ98Q,0.1992
3LCUZHGI,0.0153
9LF8BDK8,0.1272
MXGVKNRZ,0.0339
EXMFWJ5A,0.1355
KPJY2PSM,0.0228
W8E3DVOY,0.0303
RWUQGUXO,0.022
BPVQC5EG,0.734
BN8CFBWN,0.0204
63CBJ8VX,0.1066
GQPWF4UE,0.0185
DRCBOK7F,0.6334
EUMMKBCQ,0.0201
A5DTSFUM,0.0216
7ADVCKC7,0.7181
QFBM8CNN,0.0331
AV2GK2FS,0.0307
DBYRNOUO,0.0251
VWKOQXFH,0.0342
C7F2UEPA,0.0326
6PKZZWWQ,0.7177
4ZE8OGVB,0.1197
RSNPRK9D,0.0226
HB56NY68,0.0414
ATA7SMCN,0.021
VOANWDN3,0.0401
LNJM5FH3,0.0148
SBWKXVHD,0.0366
TNCOZAQV,0.2325
MCUAJ3TR,0.6955
NYKOCVG2,0.7428
M6EWR2EN,0.02
8AKWXNFF,0.0304
7FCPYDKK,0.8206
CSGBCAKS,0.0344
N8RUEQEU,0.0274
DQDJ3DSL,0.0218
ASOOX8JR,0.04
JDFK2ZHT,0.0327
HFRW2POA,0.025
NUWIPX5A,0.0546
CZRA5HGN,0.0308
PSUEYY7Q,0.9622
ZTHTPUF9,0.0328
TTVFR32S,0.0435
MQTQEMNF,0.0193
G62DIS53,0.1283
VGCJTPZM,0.1436
GOLQCZSN,0.0206
JMDYVZUN,0.0266
XWX4JBTJ,0.2113
AJE2UOEX,0.2487
OT8AARBN,0.0329
JZUE8NUK,0.023
CXUHDWEE,0.0375
FCC3MUCR,0.0203
BEPXYV4N,0.0196
5FZLUJUE,0.6981
CDSKVYDW,0.0349
5BZRQDMB,0.1244
PJB7KIAZ,0.0299
LHN64J2U,0.037
D8DUTR3T,0.6719
4WHWG5JO,0.0215
EDN3ZC53,0.0151
YFNSPUCE,0.0369
FDVM7J3P,0.0221
BXSC2NJJ,0.0329
4MNIKUPI,0.0268
NDKESFRF,0.0312
9AYSOTG6,0.1159
CKSUQ4RB,0.0306
O5GOK7W7,0.6693
G9XDMCNB,0.0219
S6LGGQBQ,0.0354
BOJUU7GZ,0.0309
8WFEVDPJ,0.0205
CDQ6UB7T,0.0351
82NTMAFF,0.0212
GFJRZF8Y,0.016
7CIPB7GW,0.1556
QRR9NLEH,0.0293
I7ZEK52B,0.134
HHUASKXA,0.0239
CNEA5A67,0.0328
SP4RFBDN,0.0403
CYHTYS9M,0.0238
4RAUNBWF,0.7212
ZSWKW3EN,0.1269
BX9I3B2G,0.0216
UQY5VJRS,0.139
WK8CNUTD,0.0961
HIFSNWPG,0.0204
DUYNFFN4,0.0336
SZZPI2GZ,0.6752
K7EWJVQG,0.0356
APWXRXST,0.0327
3U4PGZJS,0.9452
LYPJAXKP,0.0262
TRKZZ5UM,0.0304
Q5UDBTAF,0.0297
2PDFCSYL,0.039
XFMK2EWF,0.023
TBA4M5JH,0.3128
DNHYCCHM,0.029
4NE64JBS,0.0207
SUASBVMM,0.0236
A2NYYDOA,0.0211
8B4QR3QL,0.0209
MCF67BIQ,0.0144
8GLVKDKJ,0.6894
I285CVCT,0.0214
FJSZFFD2,0.0202
8PA2R7I7,0.0428
QTNHW4GM,0.0165
PMCVGBPG,0.1445
GGD9ZGPV,0.0274
6AFVL5VD,0.0222
E8Z7DUDJ,0.1893
9VMDFDDP,0.0303
FC3QXAXM,0.0352
7VYVJC7A,0.0261
NBLJSMQ4,0.0371
UTWXXJQM,0.0201
3KPNGGCA,0.0208
SDTFFDZV,0.0228
K3CZSVVF,0.7341
BCQRC5CP,0.7469
8MHMQ3RG,0.024
4JAMEFD8,0.0221
6ZPNLWN4,0.2476
ODJFJZAX,0.0279
CP22CXZA,0.2122
BWZGWXCA,0.6639
TZGPSRVD,0.0215
SOVOMEUM,0.034
NXFYGKKV,0.0266
KMHVRK5X,0.0454
ANCHI2PK,0.0335
2YOMLAVS,0.028
RPPUOFTV,0.1246
8ZFFSWLA,0.1199
8R3FELCU,0.0492
I9QUTQZS,0.231
BJNQL5MU,0.0276
DJJWIFUT,0.0376
9CPN3KKR,0.1096
MS4LMW7J,0.264
X8UYXNM5,0.0512
NFSJAV3D,0.04
CAPHGNNY,0.0323
MYLCUDPD,0.032
N757LFAF,0.1228
G2OSA9CJ,0.0204
DVW5NPJJ,0.0423
UXC8AIRM,0.0412
GRBPVWEI,0.0213
KFKSHMUX,0.0333
JXUXJHAJ,0.0326
6OYAYRIA,0.0553
H2KVYNEO,0.5406
XYIN4KDC,0.0241
ZSFM2ZZ5,0.0343
RZSO6HD9,0.0215
FFJ5GQEU,0.2695
LX9QMP8P,0.0209
SY5MUG76,0.2598
UAH9ZVSJ,0.022
FGEFUJ77,0.0341
JEWHMEAK,0.0202
GMSRIYJE,0.1284
GSQGVHRG,0.0237
FNLGQ2MM,0.0214
WNMHVDFB,0.0214
FJJE9MEB,0.6198
GKOM2F5Y,0.0255
DFCHFFLX,0.6484
Q6FCSPEY,0.6999
DNQLXCSP,0.6325
IA3JSV6V,0.0191
M5R7VT8N,0.1365
BGFW7KJU,0.1352
2HJBU4CX,0.2429
RTGI5T95,0.0371
PZBKN22J,0.0372
JMUCPYNM,0.1246
GYTKYH54,0.762
J9WMUIFG,0.1747
VKANZTSX,0.0275
NNZCBJWM,0.0226
NREYXM7H,0.0232
FMZKPMFV,0.152
FWBWCPJ3,0.0207
BFFDYZOK,0.0206
9K5D8MHF,0.0205
FCFZKTXJ,0.033
FV4XXLEM,0.1179
3GGEBVUW,0.0329
QUYHH3M6,0.1247
MHYUTC4J,0.0214
UPFTOWPP,0.0908
M49YUR2Q,0.1268
JC2KUWXO,0.0148
HGLTZNRT,0.1962
UYTGESNE,0.182
HMRMMZCO,0.2471
XDMANG4Q,0.1588
QGBEXMPT,0.0361
FVY2SXCS,0.8616
CYTXTGS5,0.0272
QNMKKYUE,0.0487
79UCXXBP,0.3055
KKHUA6QW,0.0206
ROLQMYUU,0.2229
GUJXHJAB,0.8057
8OA27UCD,0.0271
VI8ZJCE6,0.1455
VQWDDNHR,0.9513
KMQU9UFN,0.66
HTJXGORM,0.0358
AX4OXAOR,0.0613
NI7IWEKC,0.0434
VFX2EFTN,0.1085
UZHDBWDD,0.0178
XZ3DVP36,0.1271
IXC5SQAH,0.1006
CP2Z96NJ,0.0444
XKXMA2TH,0.0178
YKGBPGEF,0.1532
676CCG2D,0.0154
RX92E7UA,0.0312
UWHGNAFX,0.0394
CNP2LZTZ,0.022
TTRSSZTR,0.0387
AMJUDZGC,0.0368
JQAH9GCU,0.035
P4UTAIDX,0.0311
MP2MF2NT,0.9512
RKX9MMSP,0.2491
KNWSPSVX,0.0199
SQN7EEOJ,0.0322
8KZIU26T,0.753
2NTZMPMY,0.015
QEBPNEAD,0.0152
ADNXD9XG,0.2129
27JEGXBN,0.1851
FWCHHDTL,0.0199
GSXDEOX9,0.0151
VCVUPQBF,0.1471
UXWYFTVV,0.0352
MRFOQMQC,0.1841
4V6RJXOB,0.1307
NGTXRGQ9,0.0148
FBYEHMR5,0.7484
N4LMSFRM,0.021
YHN4BMCT,0.5966
6DHE3CQN,0.2384
8SYW4EZV,0.0282
YTV5ASJL,0.0362
ETREFAAR,0.0192
URAXGUTZ,0.0176
7MCJIDVT,0.9578
QEBZSTMS,0.019
ELOT9CEL,0.7327
GAHJUFBG,0.1526
SKJWBSND,0.2088
N9ZPAGQG,0.7332
9IG4PDAF,0.3163
NODXQHVJ,0.1321
SODZMTPU,0.0214
6EMK3Z4H,0.0385
ABH6KOJP,0.0155
BCGQH8TJ,0.0224
8S6EUX5D,0.2997
VKASVAI8,0.0408
RZM8M7E7,0.1226
2FKSAO8S,0.5521
FQDYX6JN,0.0216
LYECNDKR,0.0357
XEPNAUZP,0.1533
QDUZ7MRF,0.0227
VXJHSDHN,0.0265
6CBWDGKU,0.0258
HD5QKJBE,0.0216
3GA8OGEW,0.9476
CG8QPMZ9,0.0375
GWCG8VJS,0.5786
JGGNHDME,0.0356
NRXHTBZB,0.225
KBXFMSPE,0.6914
CBZY7SRV,0.0216
KK5CDUT3,0.0243
ZUP9XYRG,0.0226
RTAI978Y,0.0393
LROPYJYM,0.0944
8F5Z3TMJ,0.7002
XRLXJTMD,0.708
A3G5K4XP,0.766
FMR7BCBV,0.7593
HMNKUCVD,0.021
FCU64B29,0.0215
TPYDOHDF,0.0635
9SLWSF5N,0.6653
DE33HNZ2,0.0257
SGHDDLDT,0.1246
2MUICJPS,0.0383
AZTUEEHY,0.0484
B9G3PV6A,0.0152
EJDYXHAP,0.0217
ZXWWNFX9,0.0343
GGP6GVOA,0.2345
CHNVKHYL,0.0342
JHFJAWAE,0.0156
AGT2VSSK,0.1515
4KJJYQZM,0.0231
9VKWD5RN,0.0207
E7FGWZVR,0.3797
DJFPQISO,0.0302
C5LKQEAW,0.1522
OYCQNW2U,0.031
NVPCTBXP,0.0344
5RFU6R5S,0.0218
N5RZKEA8,0.1412
JGXFJHKZ,0.207
EHMRMCQC,0.0347
KPALUPZU,0.0212
VDM9XNBK,0.029
ZBMRYM6V,0.1487
ATVSSQE2,0.0193
GJVSS4ZE,0.0405
LOTXIKKF,0.025
NEOHLA9S,0.2343
VKC8BEWO,0.6864
PEITNCXY,0.6409
CDLDUWKV,0.2603
P7V3UOWA,0.9582
7CLFKEMV,0.419
9YCBQ4KB,0.0322
C59WSTFZ,0.1761
EBADVVP3,0.0192
XM55N3AB,0.6942
GMRDP7K8,0.0227
T6C8EJ9L,0.2921
AZ2Z8QFB,0.0854
B8PC522X,0.0323
KMK83NHL,0.0324
JWTS72EH,0.0222
UMXT83MA,0.0148
MX8A2XJR,0.0275
WC4RMVD7,0.0216
MSGD8MA8,0.0804
AVLMPPNY,0.1368
IU2VWQEW,0.0205
PKH6UFU6,0.0252
EZRSHM3W,0.0375
PZFCQGRN,0.0245
KTC43TTK,0.0513
BNKYDZOW,0.0154
JVHSGOJY,0.0351
BED5XUQL,0.0376
IAKQVOY6,0.7788
DCACW47A,0.0483
FYPPP43S,0.124
593JZWUZ,0.1807
HKMDHYGN,0.1337
QOZSQ2PZ,0.1555
WB8Z4XL2,0.6384
XAZJS4HR,0.0198
OVWQ4HXM,0.1343
MKPZDMAM,0.6758
RG82JGWT,0.0204
GPJXSQP9,0.0376
HIQTRHNM,0.2558
FVMRMSHO,0.2491
ERFUHXHD,0.0224
ETCSBKAS,0.0318
BNH8YYLD,0.0406
W4BBLLXZ,0.0214
G5MPHDQT,0.0212
EYRKTRVY,0.142
6SYJDWB3,0.0207
MQM3NKHY,0.1199
QCVED4TS,0.1371
EKJMEZWN,0.0321
6KM8YKOE,0.0139
PEJUQOHI,0.0248
47P8ZFDH,0.7261
UJGNNKDA,0.0306
G4QRKLCQ,0.0323
HNSDANJN,0.0989
A2BNX6MV,0.1304
HDZQUVXQ,0.7752
JSAGEA3S,0.6934
3PWY7RMX,0.2001
JGBU9XP3,0.0139
DTBDG3BG,0.0349
YNFQX4V3,0.7296
RUUBXZL8,0.0327
QMJBPBUQ,0.3594
7VOT3GHF,0.0311
7UZC5PTR,0.0235
SWISBTK4,0.7541
GY4CZE8K,0.0224
GCW5RVXM,0.1397
6ZUR2859,0.0435
2UDU9JHA,0.7088
B3J7XX5R,0.0217
X4CK4FXT,0.7119
SNFKXO68,0.0321
EGZWT5HF,0.0414
ZP3NJV2B,0.0148
I2MCBC79,0.0285
FE6P8HFW,0.0228
3ZM6ZWPV,0.7287
7AIUZJFV,0.7069
YTQM386L,0.9427
IZXTT3BQ,0.0183
JMC3CAA7,0.0198
VFC96UBY,0.6621
X4SEWKNC,0.6446
JV4NZSP4,0.0216
3AONJZYZ,0.0293
JVJT5X8L,0.8822
BNM6DYX2,0.2545
PZGKIWQL,0.0213
B6VWXWGO,0.7274
RK9BKWIK,0.0227
JUVRDIGD,0.0274
OJWPEY3G,0.7084
3L8NMGAV,0.0209
SYAUFKVR,0.0369
F9KW2LKT,0.0207
MCNPZV73,0.0958
JZREHDLK,0.8017
QGVMEKGT,0.0205
EGEFTHNF,0.9449
VPU8EVWJ,0.0143
MRMFG6QC,0.0247
CVWEKGEV,0.7553
NCGSCTPX,0.0378
3DXMXYFU,0.0325
V965SPJO,0.0225
9WXHMPYV,0.6841
XUJWB6GG,0.1232
KMYFBXAP,0.0346
NYAHHPZU,0.1576
KIQHUKNH,0.032
YAFYUNRS,0.014
BXZFJGUT,0.9511
JVKU6K7X,0.0403
CSUCOS4S,0.2493
9RBM94BL,0.6948
HLWAQHJY,0.043
6LJWAM8V,0.0424
MAAWMQ7B,0.033
MSJ3NRY9,0.1387
EZBWVSHW,0.1005
PBMQMVBF,0.7541
MJ5BSSOC,0.0439
TKXAHSDD,0.0146
RTSE2EEV,0.1304
BQMAEMY4,0.0345
I9BUXHE4,0.7051
V3OHBGXV,0.0282
HKXMRUTM,0.0341
PP6JSQDC,0.0215
D4JS3WRK,0.0379
MKNPNC8U,0.0483
YTTXWOJV,0.1134
DM64SSNM,0.0952
GAY4IBQQ,0.0215
XGGXYHT8,0.0292
FZYUNKVE,0.0345
NZ65VRAT,0.0328
FINZ65W5,0.0145
7VEGTCLS,0.0208
GZXU9U62,0.027
HA6JN7MN,0.0403
CNFSN2ZB,0.1418
CGX33TKG,0.7026
ZMHMPTY4,0.1505
NRJCKVML,0.0366
5K48GU9E,0.0393
TKD3VPNQ,0.0256
68HMT4QG,0.0513
2SCUY8WF,0.1301
ME44RY5T,0.709
BSSTDCXE,0.2104
ZYE4Q9TK,0.0249
EITZEBEY,0.6972
9WFKLEEA,0.034
3Z9VSKVB,0.0209
3HZA4PK2,0.0298
GWQASIS4,0.0142
CAOQJ885,0.2485
2PHPARBU,0.0238
YAAAK2NQ,0.1316
ATWZE7BB,0.1263
TWBBGNVE,0.2476
O4VFO3TM,0.2261
PDBNFDDJ,0.1954
6K5E8WTP,0.019
H7DHRYH3,0.0153
XCUZHBCH,0.1327
EVUDTMUU,0.1004
8CCIIBMQ,0.0237
5XLQQHKQ,0.1188
KZOPV7AA,0.2236
AZSOIKRE,0.0226
4NCQSYWA,0.6843
XRYWPWKY,0.0368
YRG9YKKB,0.6559
ZPSMML3V,0.0398
565UMSZV,0.0201
NO5VXGDG,0.0142
MGKA2XWP,0.0202
AHQYZ9G5,0.7343
AK3G6UQJ,0.1106
BG5XDSP9,0.0199
KECOPQJX,0.0209
MSQRVRBT,0.0394
GWHQY3KE,0.6486
TSEGFSU9,0.1364
CHCAABFZ,0.0421
X3M2KTY9,0.0346
ZVUGQNVA,0.0174
ZZUCXDTR,0.0208
ERWZQJQS,0.0388
N6G3ROFD,0.0426
PWUHYARY,0.0402
ZHY8CTGI,0.0376
MLYPFJL9,0.7421
PJXGFNXU,0.0171
65PGPQUG,0.6947
QJSVRYNT,0.1042
ZOJFFAVY,0.0178
HCD2RG2D,0.0235
UAULL7YP,0.024
CQHJVOUI,0.0223
FZUP3KYP,0.0272
3U5CB8NK,0.0361
MVKJQRQY,0.6238
A2K7JCYS,0.0229
9XAMOFBW,0.1551
SDXMEENM,0.0224
6AP5CJ73,0.0342
IKGK7DCC,0.2504
T8BB3SC9,0.0145
HNURWNCN,0.0324
EHG2RJE6,0.0338
WAUFBZXW,0.1481
B2PKE2GR,0.0178
BNCFXP6Q,0.0356
CY8KEWJ9,0.0431
KDSOVBBW,0.2306
LOZV7OTC,0.0229
9RUNR8EG,0.0201
4R52HRXP,0.0357
F7VTAFJT,0.882
CY6VVPYI,0.0223
CHE5VNRA,0.0318
3QCPPKPF,0.0252
FFRALFCM,0.0188
MBVVERNB,0.0402
AX4PLK4D,0.033
974XYJNZ,0.0255
XYD9VRVG,0.2108
NJDQ7ETQ,0.1266
HMEKR2KQ,0.022
CGNTKKDY,0.0209
KW8CRNGZ,0.023
TFGJXHNF,0.0217
WN7MT4C9,0.6767
5TW5JJ3B,0.942
BXVQSUYZ,0.7187
BZ2NQ8MX,0.0199
BA5CSRMQ,0.0352
VTS96YT2,0.0349
NSBVDM3B,0.0139
4QQ657HN,0.2047
JPAZL253,0.1036
8FVCSYTO,0.0325
YHWWTMCZ,0.0337
JHGK8XZV,0.65
MLWTDXU6,0.7245
NBAMHHNU,0.0205
HZNLNPB2,0.0322
PH6CVDPZ,0.7474
KBXT3FNQ,0.0243
HRBZBKVT,0.0203
5NILOLE6,0.1251
KJQZYD8B,0.0258
2BGCRZGM,0.0148
ZAVB9HZW,0.2815
9R4WJGPD,0.0344
KVFXSWCK,0.0398
2P87GBB2,0.0218
J4SCXGDA,0.0412
COMULTLC,0.1496
P3DWYAK6,0.0202
2AAZSWLR,0.0142
EVCRCOPF,0.2151
BFHWBE9P,0.0482
AXDDKE8H,0.0202
CANCJWOC,0.0202
A2OMXWBR,0.1363
DTHMPLFH,0.0288
PHSONOYH,0.0276
GIC2VIAM,0.1445
JDP9SGRZ,0.0404
6JS2XPJO,0.0205
QXMSPAT6,0.0214
H5IFP2CP,0.0306
7RWCYNRQ,0.0177
ZHTQ6ARF,0.0226
MSBCUAVE,0.0361
4D6HNW7B,0.0403
EMCNPQAF,0.2361
NYNA8MHB,0.0331
2UM3UVXP,0.2248
FPZHVAAF,0.038
GTBK7ZRP,0.135
DYGS7OZD,0.0224
E2VVWJZJ,0.0154
BVKDYSMI,0.0438
NCZXGGRN,0.7121
LZX2NDQ6,0.0213
N4SDKRWQ,0.0407
JNQNS8R7,0.026
NVR9RKM4,0.0199
7ANJRTEM,0.768
JUZGQVXU,0.6973
S3USPJJA,0.7264
EZBHKRJP,0.02
I3FMQQQN,0.0333
CLRQNYQW,0.33
PBCXZARG,0.675
RF8HMQHU,0.0212
ADAZ2LHW,0.1149
HPTUKE88,0.038
S4PADOSJ,0.0211
WGYG3M2K,0.7057
U8LPKIRW,0.04
27DRYKFA,0.0821
CWKSMBYH,0.6853
CZNWK2JH,0.0181
9HCWNJJI,0.0137
NNGRB6RN,0.0225
2KHVF3RX,0.1365
GTZZXWMQ,0.0355
I3VZYDSB,0.1979
JFP4MB36,0.0154
XDUJ8ZZ7,0.2267
ATF6IYWM,0.2188
XGXPROPI,0.0223
4WHKXCCY,0.7078
DNGUNQI7,0.04
HE6UPCYY,0.6851
UZKLVKF5,0.0198
L3RJAYHA,0.8679
4797478C,0.0389
JVTZ8UQ7,0.1564
FSAEVRJH,0.0338
B4H3CAZ3,0.0315
WEGPH44R,0.0202
DIBHZ8SF,0.0939
HQZQ4JSU,0.0259
FEUC6YXD,0.1261
9FT7ISNZ,0.2196
ZW3ZTC8Z,0.0446
GB9GT8PQ,0.0368
IMEOB6HC,0.0208
LCOVUTHQ,0.0423
R4MFICJY,0.0218
EXOYFDGA,0.015
AJXU5ZNZ,0.1844
4IEOBKE3,0.0382
MKA2ZAMK,0.9382
KHDJDTJX,0.0363
BBHYCEEY,0.0372
JXJFW2BG,0.0192
EAZTMGKN,0.0171
7MM6B3X6,0.6699
GQCPSEKY,0.1101
2VHVUP7D,0.0481
KCEVGPXS,0.1091
FFUGIFGP,0.0202
WGQ64DST,0.015
BHDMNMUZ,0.0553
G4XZJCRM,0.1401
P8ZYMOWF,0.0508
49ISHITI,0.7338
EG4TDVXY,0.0382
RE2B39FT,0.0416
NEIKZWG8,0.0327
CKFIAQZU,0.0342
NZ5QHUUP,0.1431
NWJTLFT7,0.0228
TXE8BZJL,0.0178
AYQTXBDH,0.1251
3YUJT6HJ,0.0383
SMCKKBRF,0.0222
GCNDXY3G,0.0339
JCLQFRJE,0.015
FP8LWMF2,0.142
AKRDIJND,0.2358
CYECBXGE,0.0362
XZQYZW4X,0.0335
GPPRDCCS,0.0489
96AJG9SY,0.0217
2JVCWVA5,0.0185
EUFGEMNU,0.947
AA6DJ4GP,0.0407
